yymmdd,day_of_year,Depth,Chl,Temp,Sal,O2,NO3,PO4,POC,PON,POP,TOC,TON,TOP,BAC,PP,year,month,day
2017-11-18,322.0,121.2,0.312,21.403,36.745,200.3,0.96,0.0,48.13,3.13,0.003,50.7,4.0,22.0,3.6,-0.57,2017,11,18
2017-11-18,322.0,143.0,0.039,20.452,36.697,200.2,1.24,0.0,37.61,3.13,0.003,52.2,3.2,25.0,3.4,-1.26,2017,11,18
2017-12-13,347.0,4.1,0.117,23.147,36.667,207.8,0.0,0.0,25.92,3.65,0.006,60.8,3.2,14.0,4.1,2.68,2017,12,13
2017-12-13,347.0,21.2,0.127,23.157,36.666,209.6,0.0,0.0,27.06,4.13,0.006,61.3,3.3,17.0,4.2,0.36,2017,12,13
2017-12-13,347.0,40.1,0.127,23.16,36.666,208.5,0.0,0.0,29.24,3.95,0.006,61.7,4.0,20.0,3.7,2.16,2017,12,13
2017-12-13,347.0,60.7,0.107,23.154,36.665,209.6,0.0,0.0,27.17,3.65,0.006,68.5,3.4,20.0,4.0,0.97,2017,12,13
2017-12-13,347.0,80.4,0.107,23.128,36.665,209.4,0.0,0.0,28.29,3.46,0.004,63.4,4.2,17.0,4.0,0.63,2017,12,13
2017-12-13,347.0,100.5,0.117,23.124,36.664,208.3,0.0,0.0,22.67,3.04,0.007,62.3,3.5,25.0,3.8,-0.59,2017,12,13
2017-12-13,347.0,121.2,0.117,21.827,36.735,209.2,0.05,0.0,23.78,3.22,0.007,60.5,2.9,33.0,3.2,-0.67,2017,12,13
2017-12-13,347.0,140.9,0.175,20.842,36.71,210.5,0.32,0.0,18.51,2.13,0.009,61.3,2.9,38.0,3.8,-0.38,2017,12,13
2018-01-16,16.0,3.9,0.068,21.722,36.671,217.5,0.0,0.0,36.1,4.01,0.006,58.6,3.0,22.0,4.4,6.44,2018,1,16
2018-01-16,16.0,20.5,0.078,21.688,36.695,217.9,0.0,0.0,44.44,4.74,0.007,59.2,3.0,30.0,5.1,6.37,2018,1,16
2018-01-16,16.0,39.1,0.117,21.691,36.701,216.9,0.0,0.0,44.92,4.13,0.006,58.9,2.2,28.0,5.5,6.45,2018,1,16
2018-01-16,16.0,59.2,0.127,21.681,36.715,216.9,0.0,0.0,43.62,4.13,0.007,58.4,3.2,25.0,5.7,1.62,2018,1,16
2018-01-16,16.0,80.0,0.136,21.385,36.704,216.2,0.05,0.0,37.19,4.25,0.009,56.0,3.6,39.0,5.8,0.24,2018,1,16
2018-01-16,16.0,101.2,0.068,21.277,36.703,215.2,0.2,0.0,24.22,2.97,0.006,54.8,3.0,38.0,5.3,0.65,2018,1,16
2018-01-16,16.0,120.3,0.039,20.977,36.699,215.1,0.22,0.0,20.18,2.86,0.005,56.6,3.6,28.0,5.0,0.13,2018,1,16
2018-01-16,16.0,139.8,0.02,20.89,36.701,213.3,0.35,0.0,15.22,1.94,0.005,54.0,4.2,25.0,4.9,0.45,2018,1,16
2018-02-11,42.0,3.4,0.088,20.853,36.8,221.5,0.0,0.0,39.08,4.8,0.007,61.8,4.9,24.0,6.3,8.13,2018,2,11
2018-02-11,42.0,20.0,0.058,20.853,36.799,222.2,0.0,0.0,41.1,6.37,0.007,66.9,4.6,34.0,5.7,9.22,2018,2,11
2018-02-11,42.0,39.4,0.107,20.805,36.807,220.4,0.0,0.0,33.26,4.61,0.006,64.3,4.1,39.0,5.6,4.06,2018,2,11
2018-02-11,42.0,59.5,0.166,20.769,36.807,219.8,0.0,0.0,39.77,5.4,0.009,69.6,5.0,37.0,5.6,2.43,2018,2,11
2018-02-11,42.0,79.9,0.156,20.737,36.808,218.5,0.06,0.0,29.34,3.89,0.008,61.3,3.5,41.0,5.1,1.61,2018,2,11
2018-02-11,42.0,99.8,0.244,20.7,36.803,219.1,0.0,0.0,31.75,5.22,0.009,60.9,3.3,43.0,4.9,0.3,2018,2,11
2018-02-11,42.0,119.1,0.117,20.437,36.742,219.6,0.0,0.0,28.06,4.06,0.009,60.2,4.0,37.0,5.2,0.7,2018,2,11
2018-02-11,42.0,142.0,0.019,19.732,36.655,209.3,0.88,0.0,18.1,1.88,0.007,59.3,3.9,50.0,4.4,-0.15,2018,2,11
2018-03-15,74.0,7.2,0.136,20.223,36.772,220.8,0.05,0.0,26.6,4.83,0.011,58.1,2.9,46.0,5.4,3.81,2018,3,15
2018-03-15,74.0,19.0,0.136,20.238,36.771,221.5,0.05,0.0,29.71,5.44,0.009,60.2,3.2,47.0,5.1,5.44,2018,3,15
2018-03-15,74.0,38.7,0.244,20.244,36.772,220.5,0.05,0.0,25.05,4.83,0.009,58.8,3.7,47.0,6.0,4.57,2018,3,15
2018-03-15,74.0,61.6,0.136,20.261,36.777,220.5,0.07,0.0,22.31,4.36,0.008,61.2,4.1,39.0,5.0,2.47,2018,3,15
2018-03-15,74.0,78.3,0.146,20.252,36.773,220.6,0.07,0.0,22.47,4.47,0.008,60.0,3.9,59.0,5.1,-0.1,2018,3,15
2018-03-15,74.0,98.6,0.127,20.268,36.777,219.8,0.12,0.0,21.04,3.98,0.01,57.5,4.5,56.0,5.1,-0.09,2018,3,15
2018-03-15,74.0,123.8,0.097,20.223,36.771,219.4,0.15,0.0,19.01,3.74,0.008,59.2,4.3,56.0,5.2,2.31,2018,3,15
2018-03-15,74.0,138.4,0.068,20.196,36.773,217.7,0.31,0.0,16.39,3.02,0.007,58.1,4.1,51.0,5.2,0.35,2018,3,15
2018-03-24,83.0,5.4,0.156,20.072,36.78,222.1,0.09,0.0,20.31,3.64,0.007,58.6,3.0,310.0,5.3,5.49,2018,3,24
2018-03-24,83.0,20.2,0.263,20.084,36.78,220.4,0.08,0.0,23.94,3.22,0.012,58.3,3.2,693.0,6.4,11.69,2018,3,24
2018-03-24,83.0,40.0,0.273,20.09,36.78,221.6,0.1,0.0,22.73,3.83,0.007,59.5,3.9,693.0,5.6,6.98,2018,3,24
2018-03-24,83.0,60.3,0.214,20.092,36.78,221.2,0.11,0.0,25.52,4.55,0.012,58.7,2.7,693.0,7.3,6.79,2018,3,24
2018-03-24,83.0,80.0,0.312,20.087,36.778,220.4,0.12,0.0,24.79,4.37,0.011,59.2,3.7,693.0,5.6,5.05,2018,3,24
2018-03-24,83.0,99.6,0.214,20.084,36.779,220.7,0.12,0.0,24.59,4.37,0.01,60.4,3.1,693.0,5.8,3.95,2018,3,24
2018-03-24,83.0,119.7,0.244,20.079,36.779,221.6,0.12,0.0,21.75,4.0,0.007,57.5,3.4,693.0,5.9,3.18,2018,3,24
2018-03-24,83.0,140.9,0.136,19.96,36.754,220.2,0.14,0.0,21.45,4.13,0.008,61.8,3.7,693.0,5.0,-1.14,2018,3,24
2018-06-15,166.0,3.7,0.039,25.431,36.574,207.8,0.0,0.0,27.46,4.34,0.007,66.9,4.1,33.0,3.8,4.61,2018,6,15
2018-06-15,166.0,20.0,0.049,25.29,36.559,207.9,0.0,0.0,23.46,3.73,0.007,66.1,3.6,34.0,3.9,5.38,2018,6,15
2018-06-15,166.0,39.8,0.078,22.533,36.624,228.2,0.0,0.0,30.32,5.01,0.012,64.0,3.3,29.0,4.6,4.43,2018,6,15
2018-06-15,166.0,59.9,0.127,20.995,36.648,230.4,0.0,0.0,32.06,5.75,0.013,63.7,3.7,32.0,5.3,3.53,2018,6,15
2018-06-15,166.0,79.5,0.4,20.355,36.723,214.9,0.57,0.0,29.36,6.05,0.013,58.7,2.9,54.0,4.1,5.27,2018,6,15
2018-06-15,166.0,99.7,0.273,19.972,36.728,216.2,0.6,0.0,18.18,3.72,0.005,59.8,4.3,46.0,3.0,1.56,2018,6,15
2018-06-15,166.0,123.0,0.117,19.761,36.715,213.9,0.82,0.0,13.29,2.61,0.005,57.7,3.7,46.0,2.8,0.28,2018,6,15
2018-06-15,166.0,143.3,0.107,19.534,36.684,211.8,1.35,0.04,16.7,2.67,0.007,56.6,5.2,70.0,3.2,0.96,2018,6,15
2018-07-21,202.0,3.7,0.02,27.033,36.466,203.1,0.0,0.0,21.39,2.19,0.005,68.3,2.7,38.0,3.9,3.02,2018,7,21
2018-07-21,202.0,19.8,0.029,26.918,36.54,203.9,0.0,0.0,23.74,3.45,0.005,69.9,3.4,35.0,3.9,2.61,2018,7,21
2018-07-21,202.0,40.2,0.049,22.926,36.719,223.8,0.0,0.0,29.46,3.87,0.006,68.0,4.0,36.0,4.0,0.91,2018,7,21
2018-07-21,202.0,59.8,0.068,21.243,36.742,229.8,0.0,0.0,27.98,4.18,0.005,68.0,4.4,36.0,5.9,2.58,2018,7,21
2018-07-21,202.0,80.3,0.107,20.501,36.728,223.8,0.0,0.0,24.58,3.81,0.005,62.9,4.5,49.0,5.8,1.76,2018,7,21
2018-07-21,202.0,99.8,0.517,20.117,36.713,217.6,0.14,0.0,30.31,4.86,0.007,62.0,5.4,50.0,4.2,1.44,2018,7,21
2018-07-21,202.0,119.4,0.302,19.627,36.689,212.9,0.72,0.0,24.29,3.94,0.004,57.2,3.9,56.0,4.0,-0.77,2018,7,21
2018-07-21,202.0,140.4,0.127,19.385,36.668,209.6,1.37,0.05,11.45,1.97,0.002,56.7,5.0,64.0,3.9,0.09,2018,7,21
2018-08-14,226.0,4.1,0.01,28.284,36.56,197.9,0.0,0.0,7.15,1.07,0.004,67.2,5.1,33.0,3.8,4.59,2018,8,14
2018-08-14,226.0,20.2,0.02,28.17,36.656,199.7,0.0,0.0,26.97,3.67,0.004,69.7,5.4,42.0,3.5,4.4,2018,8,14
2018-08-14,226.0,39.3,0.029,27.28,36.594,215.4,0.0,0.0,27.79,3.98,0.007,70.8,4.5,45.0,4.3,4.3,2018,8,14
2018-08-14,226.0,60.5,0.049,23.927,36.711,232.5,0.0,0.0,28.31,3.9,0.005,68.3,4.7,49.0,3.3,3.94,2018,8,14
2018-08-14,226.0,79.5,0.068,21.953,36.739,234.9,0.0,0.0,21.97,3.84,0.005,64.5,4.9,40.0,3.2,2.29,2018,8,14
2018-08-14,226.0,99.9,0.107,21.059,36.737,226.9,0.0,0.0,17.93,2.88,0.007,65.8,4.8,34.0,3.2,1.78,2018,8,14
2018-08-14,226.0,119.8,0.254,20.328,36.727,220.4,0.06,0.0,21.19,3.36,0.005,59.2,4.8,45.0,4.2,0.81,2018,8,14
2018-08-14,226.0,140.5,0.215,19.767,36.708,211.7,0.8,0.0,12.79,2.21,0.006,56.4,4.5,48.0,4.4,1.07,2018,8,14
2018-09-12,255.0,4.9,0.029,28.671,36.574,197.6,0.0,0.0,21.53,2.73,0.005,71.3,3.9,36.0,4.1,6.0,2018,9,12
2018-09-12,255.0,18.8,0.029,28.676,36.574,198.1,0.0,0.0,31.69,3.76,0.008,74.3,4.8,32.0,3.9,4.27,2018,9,12
2018-09-12,255.0,39.3,0.039,24.697,36.687,222.0,0.0,0.0,35.39,4.73,0.008,72.8,5.8,49.0,5.0,4.72,2018,9,12
2018-09-12,255.0,59.3,0.068,22.667,36.802,230.2,0.0,0.0,28.88,3.76,0.009,72.3,5.0,44.0,4.5,5.68,2018,9,12
2018-09-12,255.0,79.4,0.107,21.57,36.788,228.0,0.0,0.0,23.75,3.7,0.008,66.3,4.9,56.0,4.5,2.83,2018,9,12
2018-09-12,255.0,98.6,0.419,20.621,36.772,201.5,0.17,0.0,22.36,2.96,0.006,60.0,6.1,39.0,3.9,3.57,2018,9,12
2018-09-12,255.0,119.8,0.146,19.87,36.694,207.0,0.48,0.0,26.88,3.94,0.011,58.8,5.4,39.0,3.4,0.39,2018,9,12
2018-09-12,255.0,139.7,0.166,19.594,36.676,204.2,1.22,0.0,12.35,2.0,0.009,56.5,5.4,37.0,5.8,0.51,2018,9,12
2018-10-21,294.0,2.8,0.039,26.01,36.918,204.6,0.0,0.0,23.9,2.61,0.006,68.8,3.8,25.0,4.8,0.83,2018,10,21
2018-10-21,294.0,18.0,0.029,26.026,36.917,204.3,0.0,0.0,21.67,2.99,0.008,71.6,4.8,27.0,3.9,4.55,2018,10,21
2018-10-21,294.0,37.4,0.039,26.03,36.916,204.5,0.0,0.0,25.15,2.86,0.005,69.4,5.3,27.0,3.9,2.93,2018,10,21
2018-10-21,294.0,57.2,0.059,25.987,36.913,212.8,0.0,0.0,25.35,2.99,0.009,73.0,6.1,38.0,4.4,1.42,2018,10,21
2018-10-21,294.0,77.7,0.098,22.556,36.813,234.1,0.0,0.0,42.33,6.11,0.007,66.3,6.2,46.0,5.5,0.08,2018,10,21
2018-10-21,294.0,96.4,0.146,21.782,36.83,234.1,0.0,0.0,23.99,3.57,0.006,64.0,6.4,54.0,5.1,6.47,2018,10,21
2018-10-21,294.0,118.1,0.176,20.98,36.802,215.8,0.0,0.0,14.95,2.48,0.005,56.6,6.2,54.0,5.2,2.23,2018,10,21
2018-10-21,294.0,138.2,0.088,20.289,36.746,210.5,0.08,0.0,13.11,2.28,0.004,55.3,6.7,57.0,4.3,2.5,2018,10,21
2018-11-07,311.0,3.4,0.059,24.107,36.716,208.6,0.0,0.0,21.44,3.18,0.008,71.2,4.4,58.0,6.8,2.56,2018,11,7
2018-11-07,311.0,17.0,0.068,24.103,36.713,208.7,0.0,0.0,29.38,4.22,0.006,74.0,5.3,51.0,6.8,2.74,2018,11,7
2018-11-07,311.0,36.7,0.039,24.243,36.615,208.6,0.0,0.0,24.01,3.7,0.007,71.9,4.3,56.0,6.8,2.98,2018,11,7
2018-11-07,311.0,57.3,0.234,22.533,36.739,206.5,0.09,0.0,36.01,6.01,0.015,66.9,4.6,56.0,6.9,7.72,2018,11,7
2018-11-07,311.0,77.1,0.302,21.72,36.772,221.9,0.06,0.0,31.58,5.11,0.01,67.5,5.1,82.0,7.0,1.2,2018,11,7
2018-11-07,311.0,96.4,0.059,20.917,36.749,199.1,1.39,0.05,13.39,1.64,0.005,58.6,5.4,80.0,4.3,3.36,2018,11,7
2018-11-07,311.0,116.9,0.039,20.198,36.718,200.7,1.22,0.0,13.99,1.57,0.003,59.9,5.3,60.0,3.7,1.04,2018,11,7
2018-11-07,311.0,137.7,0.039,19.816,36.696,202.1,1.0,0.0,12.18,1.44,0.004,57.7,5.3,69.0,3.4,-1.69,2018,11,7
2019-01-12,12.0,3.5,0.283,21.223,36.716,217.3,0.07,0.0,23.9,3.74,0.015,61.4,3.8,44.0,4.7,8.77,2019,1,12
2019-01-12,12.0,19.8,0.234,21.228,36.716,217.7,0.08,0.0,22.79,3.81,0.015,64.7,4.3,48.0,5.2,5.94,2019,1,12
2019-01-12,12.0,40.1,0.263,21.221,36.715,217.4,0.09,0.0,21.44,4.67,0.011,60.8,3.5,53.0,5.3,4.65,2019,1,12
2019-01-12,12.0,60.3,0.36,21.218,36.71,216.8,0.12,0.0,20.88,4.24,0.016,64.1,4.4,51.0,5.6,0.34,2019,1,12
2019-01-12,12.0,79.5,0.273,21.217,36.71,216.8,0.14,0.0,22.61,4.73,0.016,64.7,5.0,58.0,4.9,7.7,2019,1,12
2019-01-12,12.0,100.4,0.214,21.218,36.709,218.2,0.2,0.0,19.73,4.54,0.016,59.8,4.3,57.0,4.0,5.24,2019,1,12
2019-01-12,12.0,120.7,0.019,21.191,36.703,197.9,1.85,0.06,9.01,1.66,0.021,50.2,5.8,79.0,2.8,0.7,2019,1,12
2019-01-12,12.0,142.5,0.0,19.866,36.695,201.6,2.11,0.07,7.83,1.6,0.034,52.9,5.5,95.0,2.5,0.14,2019,1,12
2019-02-18,49.0,3.3,0.244,20.115,36.656,225.6,0.0,0.0,37.84,5.72,0.013,60.0,3.8,43.0,5.9,21.6,2019,2,18
2019-02-18,49.0,19.7,0.253,20.115,36.656,223.5,0.0,0.0,44.07,7.59,0.01,60.3,4.1,50.0,6.1,10.79,2019,2,18
2019-02-18,49.0,39.8,0.331,20.102,36.654,225.3,0.0,0.0,37.57,6.63,0.01,58.2,3.6,51.0,6.1,10.43,2019,2,18
2019-02-18,49.0,60.3,0.263,20.08,36.684,225.0,0.07,0.0,41.04,6.27,0.009,58.6,4.4,56.0,6.3,7.83,2019,2,18
2019-02-18,49.0,80.2,0.351,20.109,36.708,222.2,0.38,0.0,36.17,6.81,0.006,50.7,4.7,49.0,6.4,1.02,2019,2,18
2019-02-18,49.0,99.7,0.078,20.049,36.717,217.2,0.61,0.0,29.9,5.54,0.001,59.2,4.3,82.0,5.4,-0.06,2019,2,18
2019-02-18,49.0,119.9,0.049,19.966,36.703,217.6,0.68,0.0,21.56,5.13,0.004,49.9,4.1,76.0,3.4,-0.49,2019,2,18
2019-02-18,49.0,141.8,0.029,19.932,36.703,217.7,0.93,0.0,24.7,6.02,0.004,56.3,5.5,79.0,3.4,0.93,2019,2,18
2019-04-22,112.0,3.6,0.039,21.398,36.786,220.8,0.0,0.0,21.95,6.12,0.004,59.9,3.2,27.0,3.6,3.24,2019,4,22
2019-04-22,112.0,20.2,0.039,21.408,36.785,221.5,0.0,0.0,28.99,6.25,0.005,59.7,4.5,62.0,3.6,3.74,2019,4,22
2019-04-22,112.0,41.2,0.039,20.599,36.711,221.5,0.0,0.0,27.06,2.89,0.005,59.6,5.0,65.0,3.9,3.63,2019,4,22
2019-04-22,112.0,60.0,0.049,20.22,36.711,224.9,0.0,0.0,31.16,4.7,0.005,58.4,4.2,48.0,4.0,3.75,2019,4,22
2019-04-22,112.0,80.3,0.097,19.922,36.708,225.2,0.0,0.0,27.17,4.24,0.004,61.3,4.5,80.0,3.9,3.36,2019,4,22
2019-04-22,112.0,98.3,0.292,19.838,36.705,212.7,0.64,0.0,28.76,5.47,0.009,57.9,4.3,74.0,4.0,2.37,2019,4,22
2019-04-22,112.0,120.7,0.263,19.694,36.688,211.0,1.33,0.04,17.68,3.33,0.004,51.0,4.8,62.0,3.6,0.72,2019,4,22
2019-04-22,112.0,140.9,0.039,19.558,36.676,208.8,1.69,0.05,13.5,1.45,0.004,53.1,5.4,85.0,2.7,0.62,2019,4,22
2019-06-08,159.0,3.1,0.029,23.668,36.849,213.4,0.0,0.0,22.0,3.79,0.005,62.7,3.5,22.0,4.5,2.9,2019,6,8
2019-06-08,159.0,19.9,0.029,23.673,36.85,212.8,0.05,0.0,30.47,4.27,0.006,62.8,3.8,37.0,4.3,3.02,2019,6,8
2019-06-08,159.0,39.8,0.039,22.446,36.83,217.0,0.06,0.0,24.69,3.91,0.007,64.4,3.6,25.0,5.0,2.95,2019,6,8
2019-06-08,159.0,60.4,0.059,21.482,36.74,222.1,0.05,0.0,31.35,4.77,0.004,61.3,3.7,34.0,6.2,3.66,2019,6,8
2019-06-08,159.0,81.0,0.088,21.262,36.82,221.9,0.0,0.0,27.32,4.88,0.006,61.3,4.5,58.0,5.3,2.77,2019,6,8
2019-06-08,159.0,101.4,0.205,20.655,36.753,220.1,0.0,0.0,25.53,4.94,0.009,59.6,4.3,57.0,5.4,3.48,2019,6,8
2019-06-08,159.0,120.1,0.263,20.132,36.679,215.4,0.45,0.0,20.79,4.51,0.008,51.9,4.3,74.0,4.9,0.79,2019,6,8
2019-06-08,159.0,142.1,0.078,19.9,36.68,214.4,0.87,0.0,14.84,2.51,0.004,53.5,4.4,68.0,3.8,0.31,2019,6,8
2019-07-17,198.0,3.3,0.029,27.688,36.778,200.3,0.0,0.0,22.67,4.18,0.005,69.8,3.7,54.0,3.2,2.99,2019,7,17
2019-07-17,198.0,19.6,0.039,25.72,36.685,203.1,0.0,0.0,29.82,4.54,0.003,67.1,4.0,39.0,3.5,4.84,2019,7,17
2019-07-17,198.0,39.6,0.049,21.858,36.691,227.8,0.0,0.0,23.27,3.87,0.007,64.8,4.4,49.0,4.6,4.29,2019,7,17
2019-07-17,198.0,59.1,0.078,20.689,36.693,226.3,0.0,0.0,25.43,4.35,0.008,64.3,4.4,59.0,4.7,4.33,2019,7,17
2019-07-17,198.0,79.7,0.156,20.131,36.691,224.9,0.0,0.0,9.83,2.37,0.006,67.3,4.3,72.0,3.7,2.8,2019,7,17
2019-07-17,198.0,99.7,0.322,19.789,36.687,217.3,0.2,0.0,24.74,4.54,0.004,57.0,4.4,72.0,3.7,2.75,2019,7,17
2019-07-17,198.0,119.0,0.322,19.651,36.686,212.7,1.09,0.0,18.03,4.11,0.004,52.6,4.2,62.0,3.2,0.4,2019,7,17
2019-07-17,198.0,139.6,0.283,19.554,36.683,212.7,1.55,0.06,21.53,4.29,0.006,52.4,4.7,106.0,3.2,-0.73,2019,7,17
2019-10-23,296.0,3.3,0.039,26.017,36.596,203.5,0.0,0.0,24.07,3.62,0.006,71.6,3.9,23.0,5.1,1.37,2019,10,23
2019-10-23,296.0,20.2,0.049,26.084,36.7,204.1,0.0,0.0,21.12,3.44,0.005,70.4,3.8,32.0,5.1,2.46,2019,10,23
2019-10-23,296.0,40.7,0.088,26.085,36.704,204.0,0.0,0.0,19.93,3.62,0.006,69.9,3.3,45.0,4.9,2.77,2019,10,23
2019-10-23,296.0,60.8,0.088,23.633,36.797,233.3,0.0,0.0,25.14,3.68,0.008,71.3,3.0,48.0,5.3,3.62,2019,10,23
2019-10-23,296.0,81.4,0.146,22.341,36.799,230.9,0.0,0.0,20.37,4.04,0.007,64.6,3.8,52.0,4.8,2.26,2019,10,23
2019-10-23,296.0,99.9,0.195,21.415,36.787,219.0,0.0,0.0,22.53,3.19,0.007,69.3,2.5,47.0,4.1,1.1,2019,10,23
2019-10-23,296.0,119.8,0.175,20.63,36.751,208.8,0.08,0.0,14.95,2.64,0.005,60.9,3.4,27.0,4.0,0.43,2019,10,23
2019-10-23,296.0,139.6,0.107,20.257,36.767,193.3,0.63,0.0,10.02,1.67,0.002,54.3,4.0,37.0,4.0,0.08,2019,10,23
2019-11-19,323.0,7.2,0.088,23.855,36.529,209.0,0.0,0.0,21.06,2.91,0.007,66.6,3.6,53.0,5.5,3.83,2019,11,19
2019-11-19,323.0,19.6,0.088,23.857,36.548,209.2,0.0,0.0,19.85,3.09,0.008,66.8,4.4,176.0,5.5,4.2,2019,11,19
2019-11-19,323.0,38.3,0.107,23.846,36.547,209.2,0.0,0.0,22.95,3.47,0.009,66.1,3.7,176.0,5.8,2.89,2019,11,19
2019-11-19,323.0,59.8,0.166,23.844,36.556,209.6,0.0,0.0,19.5,3.9,0.007,66.7,3.6,84.0,5.9,1.76,2019,11,19
2019-11-19,323.0,79.2,0.322,22.197,36.728,206.0,0.44,0.0,20.06,4.03,0.009,59.1,4.2,80.0,5.9,2.32,2019,11,19
2019-11-19,323.0,98.7,0.068,20.935,36.741,198.7,1.25,0.04,9.42,1.3,0.003,55.5,4.4,105.0,4.3,0.27,2019,11,19
2019-11-19,323.0,121.0,0.049,20.247,36.707,203.4,1.01,0.0,8.45,1.3,0.003,54.6,4.1,95.0,4.3,0.07,2019,11,19
2019-11-19,323.0,140.4,0.029,19.774,36.686,201.2,1.32,0.04,7.9,1.48,0.003,57.8,4.0,95.0,4.3,-0.17,2019,11,19
2019-12-12,346.0,4.3,0.049,22.99,36.714,213.8,0.0,0.0,23.48,3.37,0.006,68.2,3.6,55.0,4.5,4.78,2019,12,12
2019-12-12,346.0,20.1,0.059,22.996,36.714,212.5,0.0,0.0,22.38,5.04,0.007,67.7,3.9,77.0,4.9,4.54,2019,12,12
2019-12-12,346.0,39.5,0.059,22.969,36.721,212.2,0.0,0.0,22.72,4.37,0.006,67.6,3.8,77.0,4.8,3.3,2019,12,12
2019-12-12,346.0,59.9,0.127,22.968,36.721,212.8,0.05,0.0,24.69,4.74,0.006,68.4,4.7,79.0,4.8,1.69,2019,12,12
2019-12-12,346.0,80.8,0.137,22.962,36.72,212.0,0.0,0.0,26.61,4.37,0.007,86.2,4.5,75.0,5.1,1.29,2019,12,12
2019-12-12,346.0,101.5,0.117,22.087,36.759,208.5,0.39,0.0,14.72,2.76,0.005,62.2,3.1,81.0,4.5,0.58,2019,12,12
2019-12-12,346.0,120.0,0.058,20.727,36.788,202.2,0.65,0.0,10.84,2.56,0.004,56.3,4.2,70.0,4.1,0.39,2019,12,12
2019-12-12,346.0,140.5,0.019,19.796,36.691,199.6,1.41,0.04,9.7,1.39,0.003,49.8,4.4,76.0,3.6,-0.11,2019,12,12
2020-01-26,26.0,3.9,0.127,21.355,36.761,218.4,0.0,0.0,19.36,3.74,0.008,62.1,4.0,66.0,5.1,5.86,2020,1,26
2020-01-26,26.0,20.1,0.117,21.363,36.763,217.1,0.0,0.0,18.97,3.67,0.007,64.8,3.8,62.0,5.3,6.26,2020,1,26
2020-01-26,26.0,39.3,0.146,21.351,36.76,217.2,0.0,0.0,23.86,3.99,0.008,66.0,4.3,53.0,4.8,6.22,2020,1,26
2020-01-26,26.0,61.3,0.224,21.331,36.757,217.0,0.0,0.0,19.71,3.8,0.009,64.4,4.0,60.0,4.8,3.52,2020,1,26
2020-01-26,26.0,80.5,0.244,21.097,36.735,215.8,0.07,0.0,22.59,4.79,0.009,64.9,3.4,88.0,4.8,1.88,2020,1,26
2020-01-26,26.0,101.3,0.166,20.892,36.717,216.1,0.0,0.0,14.08,3.07,0.008,66.7,4.0,75.0,4.3,0.53,2020,1,26
2020-01-26,26.0,119.4,0.185,20.832,36.713,217.5,0.35,0.0,22.31,1.47,0.008,63.2,4.7,65.0,4.5,0.29,2020,1,26
2020-01-26,26.0,140.8,0.107,20.127,36.702,217.4,0.4,0.0,12.09,3.31,0.007,61.0,4.6,66.0,4.3,-0.07,2020,1,26
2020-02-28,59.0,5.1,0.146,20.736,36.73,219.3,0.0,0.0,25.68,3.97,0.009,68.1,3.9,32.0,5.7,53.92,2020,2,28
2020-02-28,59.0,19.7,0.146,20.804,36.761,220.3,0.0,0.0,27.93,4.74,0.008,68.8,3.3,31.0,5.5,49.02,2020,2,28
2020-02-28,59.0,40.7,0.205,20.64,36.749,222.9,0.0,0.0,33.87,5.4,0.007,65.9,3.8,31.0,5.4,36.21,2020,2,28
2020-02-28,59.0,60.0,0.224,20.543,36.734,221.2,0.0,0.0,28.83,4.79,0.008,64.6,2.9,31.0,5.3,16.73,2020,2,28
2020-02-28,59.0,80.8,0.234,20.477,36.726,220.6,0.0,0.0,24.06,4.33,0.008,66.9,3.9,61.0,5.2,7.57,2020,2,28
2020-02-28,59.0,99.6,0.234,20.196,36.692,221.4,0.14,0.0,23.43,5.57,0.008,63.9,4.3,60.0,5.4,2.47,2020,2,28
2020-02-28,59.0,120.1,0.156,20.068,36.691,217.4,0.23,0.0,19.34,3.43,0.009,64.1,3.9,73.0,4.8,-0.89,2020,2,28
2020-02-28,59.0,142.7,0.039,19.756,36.684,203.4,0.61,0.0,16.7,2.53,0.004,58.0,3.8,73.0,3.8,-0.39,2020,2,28
2020-07-09,191.0,5.1,0.059,26.883,36.762,203.4,0.0,0.0,22.81,3.22,0.005,70.0,4.0,45.0,5.1,4.38,2020,7,9
2020-07-09,191.0,19.9,0.029,25.886,36.873,214.4,0.0,0.0,21.27,3.16,0.006,73.8,3.0,16.0,5.3,3.67,2020,7,9
2020-07-09,191.0,40.2,0.039,24.128,37.016,220.3,0.0,0.0,21.4,3.29,0.007,74.6,3.5,30.0,8.7,2.37,2020,7,9
2020-07-09,191.0,59.9,0.049,22.923,37.006,224.1,0.0,0.0,30.87,3.83,0.006,71.0,3.6,32.0,8.4,1.53,2020,7,9
2020-07-09,191.0,80.5,0.078,22.107,36.933,220.8,0.0,0.0,22.23,3.29,0.006,66.8,3.7,32.0,8.6,2.59,2020,7,9
2020-07-09,191.0,99.1,0.107,21.74,36.911,220.6,0.0,0.0,20.36,3.35,0.006,68.6,3.2,46.0,5.1,1.54,2020,7,9
2020-07-09,191.0,120.6,0.146,21.119,36.831,218.2,0.0,0.0,16.36,3.03,0.006,64.1,3.2,40.0,5.3,1.18,2020,7,9
2020-07-09,191.0,141.6,0.224,20.702,36.789,212.5,0.15,0.0,18.7,3.4,0.006,59.1,3.2,33.0,5.6,0.72,2020,7,9
